Entrez Gene ID	Gene Symbol	Gene Name
2033	EP300	E1A binding protein p300
2978	GUCA1A	guanylate cyclase activator 1A (retina)
7102	TSPAN7	tetraspanin 7
4589	MUC7	mucin 7, secreted
26011	ODZ4	odz, odd Oz/ten-m homolog 4 (Drosophila)
5552	SRGN	serglycin
83733	SLC25A18	solute carrier family 25 (mitochondrial carrier), member 18
442525	SLC25A5P5	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 5
729497	LOC729497	nuclear receptor coactivator 4 pseudogene
10332	CLEC4M	C-type lectin domain family 4, member M
344838	PAQR9	progestin and adipoQ receptor family member IX
647016	EIF2S2P7	eukaryotic translation initiation factor 2, subunit 2 beta pseudogene 7
100133062	LOC100133062	chromosome 6 open reading frame 146 pseudogene
728896	[No Symbol]	[No Name]
168975	CNBD1	cyclic nucleotide binding domain containing 1
9515	STXBP5L	syntaxin binding protein 5-like
100133268	LOC100133268	HAUS augmin-like complex subunit 6-like
79605	PGBD5	piggyBac transposable element derived 5
389599	STRADBP1	STE20-related kinase adaptor beta pseudogene 1
25976	TIPARP	TCDD-inducible poly(ADP-ribose) polymerase
2853	GPR31	G protein-coupled receptor 31
6159	RPL29	ribosomal protein L29
125488	TTC39C	tetratricopeptide repeat domain 39C
3268	AGFG2	ArfGAP with FG repeats 2
89765	RSPH1	radial spoke head 1 homolog (Chlamydomonas)
9271	PIWIL1	piwi-like 1 (Drosophila)
131831	FAM194A	family with sequence similarity 194, member A
647580	[No Symbol]	[No Name]
8664	EIF3D	eukaryotic translation initiation factor 3, subunit D
89932	PAPLN	papilin, proteoglycan-like sulfated glycoprotein
84701	COX4I2	cytochrome c oxidase subunit IV isoform 2 (lung)
11280	SCN11A	sodium channel, voltage-gated, type XI, alpha subunit
158248	TTC16	tetratricopeptide repeat domain 16
128861	C20orf71	chromosome 20 open reading frame 71
353299	RGSL1	regulator of G-protein signaling like 1
5992	RFX4	regulatory factor X, 4 (influences HLA class II expression)
360030	NANOGNB	NANOG neighbor homeobox
1129	CHRM2	cholinergic receptor, muscarinic 2
283551	C14orf182	chromosome 14 open reading frame 182
51493	C22orf28	chromosome 22 open reading frame 28
127623	OR2B11	olfactory receptor, family 2, subfamily B, member 11
359739	MRPL3P1	mitochondrial ribosomal protein L3 pseudogene 1
10505	SEMA4F	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4F
387694	SH2D4B	SH2 domain containing 4B
130940	CCDC148	coiled-coil domain containing 148
56267	CCBL2	cysteine conjugate-beta lyase 2
28346	IGHVIII-38-1	immunoglobulin heavy variable (III)-38-1 (pseudogene)
100131347	LOC100131347	RAD52 motif 1 pseudogene
729707	LOC729707	transmembrane and tetratricopeptide repeat containing 4 pseudogene
56914	OTOR	otoraplin
644451	LOC644451	SHQ1 homolog (S. cerevisiae) pseudogene
5771	PTPN2	protein tyrosine phosphatase, non-receptor type 2
83439	TCF7L1	transcription factor 7-like 1 (T-cell specific, HMG-box)
8894	EIF2S2	eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa
23148	NACAD	NAC alpha domain containing
3269	HRH1	histamine receptor H1
3615	IMPDH2	IMP (inosine 5'-monophosphate) dehydrogenase 2
116154	PHACTR3	phosphatase and actin regulator 3
1993	ELAVL2	ELAV (embryonic lethal, abnormal vision, Drosophila)-like 2 (Hu antigen B)
115123	MARCH3	membrane-associated ring finger (C3HC4) 3
282776	OR8V1P	olfactory receptor, family 8, subfamily V, member 1 pseudogene
121273	C12orf54	chromosome 12 open reading frame 54
376132	LRRC10	leucine rich repeat containing 10
8092	ALX1	ALX homeobox 1
3568	IL5RA	interleukin 5 receptor, alpha
647177	LOC647177	glutathione S-transferase A3-like
3339	HSPG2	heparan sulfate proteoglycan 2
729977	[No Symbol]	[No Name]
441027	TMEM150C	transmembrane protein 150C
22887	FOXJ3	forkhead box J3
100132318	[No Symbol]	[No Name]
10011	SRA1	steroid receptor RNA activator 1
645646	FAM32C	family with sequence similarity 32, member C (pseudogene)
1045	CDX2	caudal type homeobox 2
9563	H6PD	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)
100130044	LOC100130044	chromosome 7 open reading frame 63 pseudogene
138065	RNF183	ring finger protein 183
79033	ERI3	ERI1 exoribonuclease family member 3
80325	ABTB1	ankyrin repeat and BTB (POZ) domain containing 1
1506	CTRL	chymotrypsin-like
8789	FBP2	fructose-1,6-bisphosphatase 2
6699	SPRR1B	small proline-rich protein 1B
6262	RYR2	ryanodine receptor 2 (cardiac)
9649	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1
100130801	LOC100130801	lupus La protein-like
124359	CDYL2	chromodomain protein, Y-like 2
167681	PRSS35	protease, serine, 35
9170	LPAR2	lysophosphatidic acid receptor 2
54857	GDPD2	glycerophosphodiester phosphodiesterase domain containing 2
392510	YWHAQP8	YWHAQ pseudogene 8
100132009	LOC100132009	Pentatricopeptide repeat domain 3 pseudogene
7554	ZNF8	zinc finger protein 8
404636	FAM45A	family with sequence similarity 45, member A
84791	C1orf97	chromosome 1 open reading frame 97
81706	PPP1R14C	protein phosphatase 1, regulatory (inhibitor) subunit 14C
138162	C9orf116	chromosome 9 open reading frame 116
286075	ZNF707	zinc finger protein 707
8653	DDX3Y	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked
55809	TRERF1	transcriptional regulating factor 1
100130042	LOC100130042	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase pseudogene
388276	LOC388276	hCG2045437
1111	CHEK1	CHK1 checkpoint homolog (S. pombe)
57088	PLSCR4	phospholipid scramblase 4
100130718	RPL34P26	ribosomal protein L34 pseudogene 26
6586	SLIT3	slit homolog 3 (Drosophila)
10103	TSPAN1	tetraspanin 1
317727	LOC317727	ataxin 2 related protein pseudogene
729975	FLJ30403	hypothetical LOC729975
54954	FAM120C	family with sequence similarity 120C
149428	BNIPL	BCL2/adenovirus E1B 19kD interacting protein like
222950	C7orf51	chromosome 7 open reading frame 51
390597	LETM1P1	leucine zipper-EF-hand containing transmembrane protein 1, pseudogene 1
5740	PTGIS	prostaglandin I2 (prostacyclin) synthase
144699	FBXL14	F-box and leucine-rich repeat protein 14
677	ZFP36L1	zinc finger protein 36, C3H type-like 1
6283	S100A12	S100 calcium binding protein A12
26548	ITGB1BP2	integrin beta 1 binding protein (melusin) 2
11012	KLK11	kallikrein-related peptidase 11
149837	LOC149837	hypothetical LOC149837
78986	DUSP26	dual specificity phosphatase 26 (putative)
100129126	LOC100129126	hypothetical LOC100129126
79912	PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1
127343	DMBX1	diencephalon/mesencephalon homeobox 1
222008	VSTM2A	V-set and transmembrane domain containing 2A
51300	C3orf1	chromosome 3 open reading frame 1
56269	IRGC	immunity-related GTPase family, cinema
728573	LOC728573	hypothetical protein LOC728573
727977	[No Symbol]	[No Name]
57482	KIAA1211	KIAA1211
93190	C1orf158	chromosome 1 open reading frame 158
56243	KIAA1217	KIAA1217
401541	CENPP	centromere protein P
1936	EEF1D	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)
84230	LRRC8C	leucine rich repeat containing 8 family, member C
65061	CDK15	cyclin-dependent kinase 15
403284	OR6C68	olfactory receptor, family 6, subfamily C, member 68
23543	RBFOX2	RNA binding protein, fox-1 homolog (C. elegans) 2
285195	SLC9A9	solute carrier family 9 (sodium/hydrogen exchanger), member 9
9767	PHF16	PHD finger protein 16
9420	CYP7B1	cytochrome P450, family 7, subfamily B, polypeptide 1
345557	PLCXD3	phosphatidylinositol-specific phospholipase C, X domain containing 3
160065	PATE1	prostate and testis expressed 1
55917	CTTNBP2NL	CTTNBP2 N-terminal like
5898	RALA	v-ral simian leukemia viral oncogene homolog A (ras related)
5207	PFKFB1	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1
146771	TCAM1P	testicular cell adhesion molecule 1 homolog (mouse), pseudogene
2168	FABP1	fatty acid binding protein 1, liver
255119	C4orf22	chromosome 4 open reading frame 22
221481	C6orf81	chromosome 6 open reading frame 81
8630	HSD17B6	hydroxysteroid (17-beta) dehydrogenase 6 homolog (mouse)
100131892	[No Symbol]	[No Name]
728621	CCDC30	coiled-coil domain containing 30
338674	OR5F1	olfactory receptor, family 5, subfamily F, member 1
100128977	LOC100128977	hypothetical LOC100128977
114792	KLHL32	kelch-like 32 (Drosophila)
391696	LOC391696	synaptic glycoprotein SC2-like
91695	RRP7B	ribosomal RNA processing 7 homolog B (S. cerevisiae)
406992	MIR210	microRNA 210
10279	PRSS16	protease, serine, 16 (thymus)
218	ALDH3A1	aldehyde dehydrogenase 3 family, member A1
3752	KCND3	potassium voltage-gated channel, Shal-related subfamily, member 3
100131195	LOC100131195	hypothetical protein LOC100131195
25859	PART1	prostate androgen-regulated transcript 1 (non-protein coding)
10216	PRG4	proteoglycan 4
261734	NPHP4	nephronophthisis 4
340273	ABCB5	ATP-binding cassette, sub-family B (MDR/TAP), member 5
10542	HBXIP	hepatitis B virus x interacting protein
401114	FLJ35816	FLJ35816 protein
100132146	LOC100132146	hypothetical LOC100132146
644154	RPL10AP8	ribosomal protein L10a pseudogene 8
6913	TBX15	T-box 15
5161	PDHA2	pyruvate dehydrogenase (lipoamide) alpha 2
1638	DCT	dopachrome tautomerase (dopachrome delta-isomerase, tyrosine-related protein 2)
392145	LOC392145	exosome component 6 pseudogene
54212	SNTG1	syntrophin, gamma 1
9068	ANGPTL1	angiopoietin-like 1
8675	STX16	syntaxin 16
91734	IDI2	isopentenyl-diphosphate delta isomerase 2
440518	LOC440518	golgin A2 pseudogene
786	CACNG1	calcium channel, voltage-dependent, gamma subunit 1
128434	VSTM2L	V-set and transmembrane domain containing 2 like
7099	TLR4	toll-like receptor 4
23521	RPL13A	ribosomal protein L13a
643342	LOC643342	ATM interactor pseudogene
143666	LOC143666	hypothetical LOC143666
27010	TPK1	thiamin pyrophosphokinase 1
54788	DNAJB12	DnaJ (Hsp40) homolog, subfamily B, member 12
10762	NUP50	nucleoporin 50kDa
653645	DHX40P1	DEAH (Asp-Glu-Ala-His) box polypeptide 40 pseudogene 1
2922	GRP	gastrin-releasing peptide
414899	BLID	BH3-like motif containing, cell death inducer
60482	SLC5A7	solute carrier family 5 (choline transporter), member 7
51078	THAP4	THAP domain containing 4
326297	RPL26P2	ribosomal protein L26 pseudogene 2
100130184	[No Symbol]	[No Name]
4544	MTNR1B	melatonin receptor 1B
64409	WBSCR17	Williams-Beuren syndrome chromosome region 17
643471	KRT18P12	keratin 18 pseudogene 12
84173	ELMOD3	ELMO/CED-12 domain containing 3
114088	TRIM9	tripartite motif containing 9
10642	IGF2BP1	insulin-like growth factor 2 mRNA binding protein 1
55277	FGGY	FGGY carbohydrate kinase domain containing
8543	LMO4	LIM domain only 4
401191	FLJ46010	FLJ46010 protein
647281	[No Symbol]	[No Name]
4595	MUTYH	mutY homolog (E. coli)
100128066	[No Symbol]	[No Name]
257062	TMEM146	transmembrane protein 146
6566	SLC16A1	solute carrier family 16, member 1 (monocarboxylic acid transporter 1)
1932	EEF1B2P1	eukaryotic translation elongation factor 1 beta 2 pseudogene 1
100128852	[No Symbol]	[No Name]
84310	C7orf50	chromosome 7 open reading frame 50
60313	GPBP1L1	GC-rich promoter binding protein 1-like 1
401498	TMEM215	transmembrane protein 215
340543	TCEAL5	transcription elongation factor A (SII)-like 5
390035	OR52K3P	olfactory receptor, family 52, subfamily K, member 3 pseudogene
253724	GNN	Grp94 neighboring nucleotidase pseudogene
64168	NECAB1	N-terminal EF-hand calcium binding protein 1
5710	PSMD4	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4
344905	ATP13A5	ATPase type 13A5
9615	GDA	guanine deaminase
9865	TRIL	TLR4 interactor with leucine-rich repeats
10777	ARPP21	cAMP-regulated phosphoprotein, 21kDa
100126521	TRNAW-CCA	transfer RNA tryptophan (anticodon CCA)
400593	FLJ43944	FLJ43944 protein
131405	TRIM71	tripartite motif containing 71
3560	IL2RB	interleukin 2 receptor, beta
55714	ODZ3	odz, odd Oz/ten-m homolog 3 (Drosophila)
54052	EIF4A1P1	eukaryotic translation initiation factor 4A1 pseudogene 1
57157	PHTF2	putative homeodomain transcription factor 2
642337	FTLP17	ferritin, light polypeptide pseudogene 17
360203	GLT6D1	glycosyltransferase 6 domain containing 1
399783	LOC399783	zinc finger protein 532 pseudogene
1360	CPB1	carboxypeptidase B1 (tissue)
2915	GRM5	glutamate receptor, metabotropic 5
646956	LOC646956	heterogeneous nuclear ribonucleoprotein C (C1/C2) pseudogene
260425	MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3
83605	CCM2	cerebral cavernous malformation 2
203102	ADAM32	ADAM metallopeptidase domain 32
116379	IL22RA2	interleukin 22 receptor, alpha 2
353497	POLN	polymerase (DNA directed) nu
642511	LOC642511	hypothetical protein LOC642511
400533	FLJ26245	hypothetical LOC400533
126206	NLRP5	NLR family, pyrin domain containing 5
220441	RNF152	ring finger protein 152
100126527	TRNAR-CCU	transfer RNA arginine (anticodon CCU)
647099	RPL23AP42	ribosomal protein L23a pseudogene 42
387914	SHISA2	shisa homolog 2 (Xenopus laevis)
100132656	LOC100132656	FK506 binding protein 4, 59kDa pseudogene
379007	RBMY2SP	RNA binding motif protein, Y-linked, family 2, member S pseudogene
221823	PRPS1L1	phosphoribosyl pyrophosphate synthetase 1-like 1
2984	GUCY2C	guanylate cyclase 2C (heat stable enterotoxin receptor)
10267	RAMP1	receptor (G protein-coupled) activity modifying protein 1
255967	PAN3	PAN3 poly(A) specific ribonuclease subunit homolog (S. cerevisiae)
10669	CGREF1	cell growth regulator with EF-hand domain 1
339483	MTMR9LP	myotubularin related protein 9-like, pseudogene
200810	ALG1L	asparagine-linked glycosylation 1-like
58189	WFDC1	WAP four-disulfide core domain 1
390928	PAPL	iron/zinc purple acid phosphatase-like protein
113146	AHNAK2	AHNAK nucleoprotein 2
441643	LOC441643	p53 and DNA damage-regulated protein 1-like
340460	KRT18P24	keratin 18 pseudogene 24
80019	UBTD1	ubiquitin domain containing 1
7224	TRPC5	transient receptor potential cation channel, subfamily C, member 5
114789	SLC25A25	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25
389197	C4orf50	chromosome 4 open reading frame 50
81578	COL21A1	collagen, type XXI, alpha 1
6809	STX3	syntaxin 3
3763	KCNJ6	potassium inwardly-rectifying channel, subfamily J, member 6
5746	PTH2R	parathyroid hormone 2 receptor
199720	GGN	gametogenetin
10690	FUT9	fucosyltransferase 9 (alpha (1,3) fucosyltransferase)
646995	LOC646995	tripartite motif-containing protein 38-like
285759	FLJ34503	hypothetical FLJ34503
1119	CHKA	choline kinase alpha
57007	CXCR7	chemokine (C-X-C motif) receptor 7
441239	LOC441239	hypothetical protein LOC441239
391387	RPSAP28	ribosomal protein SA pseudogene 28
63876	PKNOX2	PBX/knotted 1 homeobox 2
132200	C3orf49	chromosome 3 open reading frame 49
126308	MOBKL2A	MOB1, Mps One Binder kinase activator-like 2A (yeast)
7448	VTN	vitronectin
2048	EPHB2	EPH receptor B2
407	ARR3	arrestin 3, retinal (X-arrestin)
2494	NR5A2	nuclear receptor subfamily 5, group A, member 2
108	ADCY2	adenylate cyclase 2 (brain)
10633	RASL10A	RAS-like, family 10, member A
7025	NR2F1	nuclear receptor subfamily 2, group F, member 1
3361	HTR5A	5-hydroxytryptamine (serotonin) receptor 5A
54952	TRNAU1AP	tRNA selenocysteine 1 associated protein 1
8829	NRP1	neuropilin 1
9351	SLC9A3R2	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2
7080	NKX2-1	NK2 homeobox 1
100131576	[No Symbol]	[No Name]
255308	LOC255308	eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa pseudogene
57462	KIAA1161	KIAA1161
100128921	[No Symbol]	[No Name]
54810	GIPC2	GIPC PDZ domain containing family, member 2
100130502	LOC100130502	hypothetical LOC100130502
391053	CAPNS1P1	calpain, small subunit 1 pseudogene 1
100128547	[No Symbol]	[No Name]
51305	KCNK9	potassium channel, subfamily K, member 9
644743	LOC644743	keratin 8 pseudogene
121130	OR10P1	olfactory receptor, family 10, subfamily P, member 1
130589	GALM	galactose mutarotase (aldose 1-epimerase)
60673	C12orf44	chromosome 12 open reading frame 44
642554	LOC642554	leucine rich repeat containing 59 pseudogene
10178	ODZ1	odz, odd Oz/ten-m homolog 1 (Drosophila)
27128	CYTH4	cytohesin 4
92691	TMEM169	transmembrane protein 169
6369	CCL24	chemokine (C-C motif) ligand 24
26516	RPS5P1	ribosomal protein S5 pseudogene 1
391722	LOC391722	calcium-dependent protein kinase 7-like
285989	ZNF789	zinc finger protein 789
390892	OR7A10	olfactory receptor, family 7, subfamily A, member 10
4651	MYO10	myosin X
730036	[No Symbol]	[No Name]
93166	PRDM6	PR domain containing 6
401123	FLJ45721	hypothetical LOC401123
51251	NT5C3	5'-nucleotidase, cytosolic III
8515	ITGA10	integrin, alpha 10
100130316	LOC100130316	putative RNA-binding protein 15-like
6440	SFTPC	surfactant protein C
344191	EVX2	even-skipped homeobox 2
55584	CHRNA9	cholinergic receptor, nicotinic, alpha 9
643751	LOC643751	cell division cycle 42 pseudogene
5950	RBP4	retinol binding protein 4, plasma
200539	ANKRD23	ankyrin repeat domain 23
79308	OR4P1P	olfactory receptor, family 4, subfamily P, member 1 pseudogene
100130605	[No Symbol]	[No Name]
100129033	LOC100129033	QIQN5815
55315	SLC29A3	solute carrier family 29 (nucleoside transporters), member 3
1586	CYP17A1	cytochrome P450, family 17, subfamily A, polypeptide 1
81025	GJA9	gap junction protein, alpha 9, 59kDa
653381	SORD2	SORD pseudogene
619373	MBOAT4	membrane bound O-acyltransferase domain containing 4
90865	IL33	interleukin 33
441732	[No Symbol]	[No Name]
285600	KIAA0825	KIAA0825
7172	TPMT	thiopurine S-methyltransferase
283711	LOC283711	ubiquitin-conjugating enzyme E2C pseudogene
2609	GAPDHP67	glyceraldehyde 3 phosphate dehydrogenase pseudogene 67
100130329	LOC100130329	solute carrier family 41, member 2 pseudogene
100128017	TULP3P1	tubby like protein 3 pseudogene 1
140456	ASB11	ankyrin repeat and SOCS box containing 11
221091	LRRN4CL	LRRN4 C-terminal like
51327	AHSP	alpha hemoglobin stabilizing protein
401474	SAMD12	sterile alpha motif domain containing 12
145165	ST13P4	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 4
80256	KIAA1539	KIAA1539
7075	TIE1	tyrosine kinase with immunoglobulin-like and EGF-like domains 1
83690	CRISPLD1	cysteine-rich secretory protein LCCL domain containing 1
